chr	start	end	coverage	methylation_level
chr1	126826	126827	26	0.6237	non-DMR
chr1	126844	126845	43	0.6074	non-DMR
chr1	126881	126882	31	0.6484	non-DMR
chr1	126920	126921	23	0.6374	non-DMR
chr1	126970	126971	19	0.6754	non-DMR
chr1	127005	127006	29	0.6646	non-DMR
chr1	127034	127035	39	0.6041	non-DMR
chr1	127067	127068	29	0.5632	non-DMR
chr1	127117	127118	31	0.7673	non-DMR
chr1	127125	127126	27	0.6181	non-DMR
chr1	127215	127216	28	0.69	non-DMR
chr1	127315	127316	22	0.6037	non-DMR
chr1	127411	127412	21	0.6131	non-DMR
chr1	127506	127507	28	0.6873	non-DMR
chr1	127524	127525	28	0.504	flank-DMR
chr1	127533	127534	26	0.5501	good-DMR
chr1	127574	127575	23	0.4492	good-DMR
chr1	127624	127625	33	0.4243	good-DMR
chr1	127653	127654	36	0.4677	good-DMR
chr1	127670	127671	37	0.6871	good-DMR
chr1	127720	127721	36	0.6415	good-DMR
chr1	127762	127763	24	0.6506	good-DMR
chr1	127779	127780	29	0.634	good-DMR
chr1	127807	127808	35	0.5589	good-DMR
chr1	127845	127846	32	0.5733	good-DMR
chr1	127866	127867	33	0.7393	good-DMR
chr1	127882	127883	34	0.5547	good-DMR
chr1	127927	127928	26	0.6881	good-DMR
chr1	127942	127943	27	0.6205	good-DMR
chr1	127965	127966	26	0.5457	good-DMR
chr1	127988	127989	39	0.6456	good-DMR
chr1	128006	128007	33	0.7658	good-DMR
chr1	128031	128032	25	0.6206	good-DMR
chr1	128058	128059	20	0.6507	good-DMR
chr1	128073	128074	33	0.7187	good-DMR
chr1	128107	128108	33	0.6197	good-DMR
chr1	128108	128109	26	0.7458	good-DMR
chr1	128208	128209	31	0.5998	good-DMR
chr1	128305	128306	27	0.4259	good-DMR
chr1	128355	128356	26	0.4995	good-DMR
chr1	128455	128456	32	0.5404	good-DMR
chr1	128555	128556	26	0.6497	good-DMR
chr1	128655	128656	28	0.5294	good-DMR
chr1	128659	128660	41	0.5808	flank-DMR
chr1	128753	128754	39	0.5661	flank-DMR
chr1	128771	128772	34	0.8606	flank-DMR
chr1	128791	128792	30	0.5039	flank-DMR
chr1	128875	128876	33	0.4776	flank-DMR
chr1	128919	128920	36	0.4749	flank-DMR
chr1	128951	128952	22	0.5931	flank-DMR
chr1	129137	129138	27	0.5673	flank-DMR
chr1	129187	129188	34	0.5926	inconsistent-DMR
chr1	129205	129206	29	0.597	inconsistent-DMR
chr1	129254	129255	27	0.4832	inconsistent-DMR
chr1	129271	129272	21	0.4542	inconsistent-DMR
chr1	129305	129306	29	0.4928	inconsistent-DMR
chr1	129325	129326	32	0.6787	inconsistent-DMR
chr1	129351	129352	32	0.6988	inconsistent-DMR
chr1	129366	129367	35	0.6639	inconsistent-DMR
chr1	129394	129395	32	0.3418	inconsistent-DMR
chr1	129436	129437	34	0.3834	inconsistent-DMR
chr1	129486	129487	31	0.4472	inconsistent-DMR
chr1	129515	129516	32	0.7074	inconsistent-DMR
chr1	129531	129532	34	0.6834	inconsistent-DMR
chr1	129576	129577	22	0.6829	inconsistent-DMR
chr1	129612	129613	29	0.6963	inconsistent-DMR
chr1	129640	129641	27	0.4502	inconsistent-DMR
chr1	129663	129664	27	0.7497	inconsistent-DMR
chr1	129671	129672	26	0.7631	inconsistent-DMR
chr1	129771	129772	36	0.7404	inconsistent-DMR
chr1	129871	129872	33	0.4789	inconsistent-DMR
chr1	129931	129932	29	0.5796	inconsistent-DMR
chr1	129998	129999	26	0.427	inconsistent-DMR
chr1	130085	130086	35	0.6568	inconsistent-DMR
chr1	130135	130136	27	0.352	inconsistent-DMR
chr1	130233	130234	26	0.776	flank-DMR
chr1	130266	130267	32	0.5919	non-DMR
chr1	130288	130289	23	0.5764	non-DMR
chr1	130336	130337	29	0.5349	non-DMR
chr1	130364	130365	36	0.4939	non-DMR
chr1	130387	130388	24	0.4649	non-DMR
chr1	130437	130438	20	0.5874	non-DMR
chr1	130452	130453	32	0.4696	non-DMR
chr1	130502	130503	27	0.3723	non-DMR
chr1	130552	130553	24	0.5418	non-DMR
chr1	130571	130572	34	0.7072	non-DMR
chr1	130593	130594	33	0.3905	non-DMR
chr1	130610	130611	35	0.5705	non-DMR
chr1	130656	130657	27	0.6376	non-DMR
chr1	130678	130679	26	0.6659	non-DMR
chr1	130706	130707	26	0.5382	non-DMR
chr1	130747	130748	29	0.5606	non-DMR
chr1	130762	130763	30	0.5977	non-DMR
chr1	130770	130771	31	0.578	non-DMR
chr1	130870	130871	26	0.5243	non-DMR
chr1	130949	130950	16	0.5222	non-DMR
chr1	131004	131005	24	0.4412	non-DMR
chr1	131104	131105	28	0.4119	non-DMR
chr1	131197	131198	32	0.4517	non-DMR
chr1	131255	131256	38	0.6077	non-DMR
chr1	131281	131282	28	0.4527	flank-DMR
chr1	131319	131320	21	0.6264	flank-DMR
chr1	131334	131335	23	0.301	notable-DMR
chr1	131384	131385	20	0.5594	notable-DMR
chr1	131412	131413	21	0.7891	notable-DMR
chr1	131428	131429	37	1.0	notable-DMR
chr1	131473	131474	24	0.184	notable-DMR
chr1	131488	131489	33	0.7685	notable-DMR
chr1	131505	131506	29	0.252	notable-DMR
chr1	131535	131536	30	1.0	notable-DMR
chr1	131565	131566	26	0.9045	notable-DMR
chr1	131598	131599	30	0.4251	notable-DMR
chr1	131648	131649	29	0.325	notable-DMR
chr1	131679	131680	34	0.179	notable-DMR
chr1	131701	131702	27	0.9466	notable-DMR
chr1	131723	131724	27	0.3276	notable-DMR
chr1	131747	131748	30	1.0	notable-DMR
chr1	131763	131764	35	1.0	notable-DMR
chr1	131803	131804	34	1.0	notable-DMR
chr1	131805	131806	31	0.9463	notable-DMR
chr1	131905	131906	31	0.7449	notable-DMR
chr1	132005	132006	30	0.8868	notable-DMR
chr1	132105	132106	31	0.9125	notable-DMR
chr1	132155	132156	25	0.6432	notable-DMR
chr1	132239	132240	23	0.84	notable-DMR
chr1	132277	132278	31	1.0	flank-DMR
chr1	132331	132332	31	0.5803	flank-DMR
chr1	132345	132346	33	0.8939	non-DMR
chr1	132395	132396	27	0.9173	non-DMR
chr1	132445	132446	27	0.8763	non-DMR
chr1	132478	132479	23	0.9692	non-DMR
chr1	132502	132503	26	0.8739	non-DMR
chr1	132552	132553	33	0.8821	non-DMR
chr1	132567	132568	31	0.8493	non-DMR
chr1	132617	132618	29	0.8626	non-DMR
chr1	132667	132668	36	0.8711	non-DMR
chr1	132707	132708	38	0.8622	non-DMR
chr1	132724	132725	42	0.7379	non-DMR
chr1	132774	132775	26	0.894	non-DMR
chr1	132788	132789	26	0.9206	non-DMR
chr1	132880	132881	25	0.7455	non-DMR
chr1	132936	132937	25	0.9593	non-DMR
chr1	132986	132987	24	0.9144	non-DMR
chr1	133086	133087	32	0.8769	non-DMR
chr1	133182	133183	36	0.802	non-DMR
chr1	133196	133197	27	0.8439	flank-DMR
chr1	133242	133243	31	0.8795	flank-DMR
chr1	133250	133251	32	0.8489	good-DMR
chr1	133280	133281	30	0.8222	good-DMR
chr1	133295	133296	31	0.9462	good-DMR
chr1	133335	133336	28	0.8788	good-DMR
chr1	133384	133385	32	0.8233	good-DMR
chr1	133409	133410	27	0.9601	good-DMR
chr1	133429	133430	34	0.8115	good-DMR
chr1	133479	133480	35	0.988	good-DMR
chr1	133511	133512	32	0.9043	good-DMR
chr1	133540	133541	26	0.9067	good-DMR
chr1	133569	133570	39	0.9285	good-DMR
chr1	133619	133620	25	0.829	good-DMR
chr1	133653	133654	26	0.8335	good-DMR
chr1	133690	133691	35	0.7216	good-DMR
chr1	133718	133719	32	0.8639	good-DMR
chr1	133734	133735	34	0.7906	good-DMR
chr1	133817	133818	37	0.8159	good-DMR
chr1	133917	133918	34	0.7919	good-DMR
chr1	133968	133969	30	0.8848	good-DMR
chr1	134068	134069	30	0.9447	good-DMR
chr1	134148	134149	26	0.8529	good-DMR
chr1	134164	134165	16	0.8252	flank-DMR
chr1	134186	134187	31	0.8217	flank-DMR
chr1	134284	134285	28	0.8704	flank-DMR
chr1	134306	134307	37	0.836	flank-DMR
chr1	134418	134419	34	0.752	flank-DMR
chr1	134454	134455	32	0.9055	flank-DMR
chr1	134538	134539	34	0.9628	flank-DMR
chr1	134594	134595	27	0.8336	flank-DMR
chr1	134612	134613	24	0.7286	flank-DMR
chr1	134622	134623	24	0.0548	sub-DMR
chr1	134637	134638	36	0.0492	sub-DMR
chr1	134672	134673	24	0.0227	sub-DMR
chr1	134687	134688	31	0.0614	sub-DMR
chr1	134702	134703	39	0.0702	sub-DMR
chr1	134719	134720	28	0.0416	sub-DMR
chr1	134750	134751	31	0.0384	sub-DMR
chr1	134783	134784	38	0.0327	sub-DMR
chr1	134833	134834	33	0.0451	sub-DMR
chr1	134849	134850	39	0.0	sub-DMR
chr1	134870	134871	36	0.0	sub-DMR
chr1	134920	134921	22	0.0326	sub-DMR
chr1	134959	134960	22	0.1193	sub-DMR
chr1	134994	134995	38	0.0128	sub-DMR
chr1	135023	135024	28	0.0735	sub-DMR
chr1	135060	135061	38	0.0615	sub-DMR
chr1	135090	135091	27	0.074	sub-DMR
chr1	135122	135123	24	0.1394	sub-DMR
chr1	135160	135161	24	0.2106	sub-DMR
chr1	135169	135170	28	0.0438	sub-DMR
chr1	135269	135270	22	0.0399	sub-DMR
chr1	135319	135320	38	0.0124	sub-DMR
chr1	135419	135420	32	0.0	sub-DMR
chr1	135493	135494	29	0.0167	sub-DMR
chr1	135593	135594	29	0.1425	sub-DMR
chr1	135643	135644	31	0.0268	sub-DMR
chr1	135793	135794	26	0.1	flank-DMR
chr1	135809	135810	40	0.0644	flank-DMR
chr1	135819	135820	27	0.0835	flank-DMR
chr1	135973	135974	31	0.1482	flank-DMR
chr1	136047	136048	31	0.0482	flank-DMR
chr1	136057	136058	32	0.8346	good-DMR
chr1	136079	136080	27	0.9318	good-DMR
chr1	136113	136114	27	1.0	good-DMR
chr1	136146	136147	34	0.9258	good-DMR
chr1	136178	136179	32	0.8736	good-DMR
chr1	136199	136200	27	0.7622	good-DMR
chr1	136214	136215	38	0.7576	good-DMR
chr1	136234	136235	28	0.7129	good-DMR
chr1	136279	136280	33	0.8489	good-DMR
chr1	136329	136330	35	0.6688	good-DMR
chr1	136368	136369	19	0.7923	good-DMR
chr1	136393	136394	33	0.716	good-DMR
chr1	136438	136439	27	0.8345	good-DMR
chr1	136453	136454	30	0.8598	good-DMR
chr1	136483	136484	32	0.9276	good-DMR
chr1	136505	136506	23	0.868	good-DMR
chr1	136531	136532	35	0.6971	good-DMR
chr1	136554	136555	25	0.9707	good-DMR
chr1	136571	136572	20	0.7912	good-DMR
chr1	136621	136622	33	0.7467	good-DMR
chr1	136643	136644	26	0.8503	good-DMR
chr1	136665	136666	24	0.8658	good-DMR
chr1	136693	136694	31	0.891	good-DMR
chr1	136793	136794	20	0.8762	good-DMR
chr1	136893	136894	22	0.8359	good-DMR
chr1	136993	136994	31	0.8848	good-DMR
chr1	137093	137094	19	0.8072	good-DMR
chr1	137143	137144	32	0.7782	good-DMR
chr1	137243	137244	30	0.6881	good-DMR
chr1	137306	137307	35	0.7574	good-DMR
chr1	137320	137321	35	0.6802	flank-DMR
chr1	137406	137407	24	0.7437	flank-DMR
chr1	137408	137409	23	0.9024	flank-DMR
chr1	137456	137457	39	0.9031	flank-DMR
chr1	137664	137665	29	0.8911	flank-DMR
chr1	137718	137719	31	0.9951	flank-DMR
chr1	137798	137799	29	0.7489	flank-DMR
chr1	137831	137832	36	0.7568	non-DMR
chr1	137881	137882	25	0.7598	non-DMR
chr1	137931	137932	26	0.6314	non-DMR
chr1	137981	137982	28	0.6541	non-DMR
chr1	138010	138011	28	0.8045	non-DMR
chr1	138034	138035	34	0.6472	non-DMR
chr1	138067	138068	31	0.6529	non-DMR
chr1	138113	138114	28	0.7437	non-DMR
chr1	138163	138164	34	0.7425	non-DMR
chr1	138185	138186	23	0.7709	non-DMR
chr1	138235	138236	25	0.5209	non-DMR
chr1	138268	138269	35	0.8335	non-DMR
chr1	138368	138369	29	0.555	non-DMR
chr1	138468	138469	28	0.6879	non-DMR
chr1	138568	138569	30	0.6816	non-DMR
chr1	138668	138669	28	0.6045	non-DMR
chr1	138686	138687	30	0.7843	flank-DMR
chr1	138736	138737	28	0.766	flank-DMR
chr1	138760	138761	35	0.8565	non-DMR
chr1	138775	138776	27	0.4477	non-DMR
chr1	138803	138804	20	0.7905	non-DMR
chr1	138853	138854	34	0.8071	non-DMR
chr1	138903	138904	33	0.6652	non-DMR
chr1	138933	138934	39	0.4804	non-DMR
chr1	138951	138952	25	0.6074	non-DMR
chr1	138966	138967	33	0.6536	non-DMR
chr1	139013	139014	34	0.6408	non-DMR
chr1	139036	139037	32	0.6854	non-DMR
chr1	139077	139078	20	0.7347	non-DMR
chr1	139127	139128	40	0.7131	non-DMR
chr1	139147	139148	39	0.6471	non-DMR
chr1	139172	139173	25	0.6896	non-DMR
chr1	139222	139223	32	0.5467	non-DMR
chr1	139249	139250	32	0.5621	non-DMR
chr1	139289	139290	30	0.6434	non-DMR
chr1	139297	139298	39	0.5511	non-DMR
chr1	139347	139348	32	0.7204	non-DMR
chr1	139447	139448	41	0.68	non-DMR
chr1	139547	139548	33	0.4669	non-DMR
chr1	139647	139648	32	0.7846	non-DMR
chr1	139747	139748	24	0.5943	non-DMR
chr1	139809	139810	25	0.5523	flank-DMR
chr1	139831	139832	34	0.6718	flank-DMR
chr1	139855	139856	27	0.8581	non-DMR
chr1	139905	139906	30	0.8515	non-DMR
chr1	139923	139924	20	0.7163	non-DMR
chr1	139952	139953	32	0.6775	non-DMR
chr1	139975	139976	21	0.7969	non-DMR
chr1	139999	140000	23	0.8018	non-DMR
chr1	140035	140036	23	0.7995	non-DMR
chr1	140056	140057	26	0.8778	non-DMR
chr1	140083	140084	33	0.8714	non-DMR
chr1	140104	140105	26	0.7939	non-DMR
chr1	140145	140146	27	0.8071	non-DMR
chr1	140195	140196	25	0.831	non-DMR
chr1	140245	140246	36	0.563	non-DMR
chr1	140264	140265	32	0.6982	non-DMR
chr1	140288	140289	38	0.6322	non-DMR
chr1	140317	140318	28	0.6836	non-DMR
chr1	140332	140333	31	0.8756	non-DMR
chr1	140344	140345	24	0.6571	non-DMR
chr1	140444	140445	25	0.7207	non-DMR
chr1	140543	140544	30	0.8493	non-DMR
chr1	140637	140638	32	0.8294	non-DMR
chr1	140704	140705	23	0.6069	non-DMR
chr1	140785	140786	24	0.9272	non-DMR
chr1	140815	140816	33	0.8832	flank-DMR
chr1	140821	140822	31	0.0528	good-DMR
chr1	140860	140861	35	0.0	good-DMR
chr1	140890	140891	30	0.0	good-DMR
chr1	140915	140916	32	0.0	good-DMR
chr1	140965	140966	36	0.0685	good-DMR
chr1	140991	140992	20	0.0	good-DMR
chr1	141041	141042	32	0.0	good-DMR
chr1	141071	141072	32	0.09	good-DMR
chr1	141091	141092	36	0.2325	good-DMR
chr1	141106	141107	32	0.0	good-DMR
chr1	141156	141157	27	0.122	good-DMR
chr1	141204	141205	24	0.1241	good-DMR
chr1	141249	141250	28	0.0289	good-DMR
chr1	141299	141300	27	0.0951	good-DMR
chr1	141345	141346	30	0.0	good-DMR
chr1	141395	141396	28	0.0167	good-DMR
chr1	141445	141446	27	0.053	good-DMR
chr1	141529	141530	40	0.106	good-DMR
chr1	141629	141630	28	0.0762	good-DMR
chr1	141729	141730	25	0.1504	good-DMR
chr1	141829	141830	39	0.0	good-DMR
chr1	141897	141898	27	0.2073	flank-DMR
chr1	141951	141952	36	0.0815	flank-DMR
chr1	142019	142020	32	0.0307	flank-DMR
chr1	142123	142124	40	0.1036	flank-DMR
chr1	142157	142158	32	0.0532	flank-DMR
chr1	142203	142204	33	0.6983	non-DMR
chr1	142229	142230	36	0.6229	non-DMR
chr1	142244	142245	32	0.7702	non-DMR
chr1	142272	142273	30	0.7929	non-DMR
chr1	142315	142316	20	0.8523	non-DMR
chr1	142365	142366	32	0.7477	non-DMR
chr1	142380	142381	36	0.6579	non-DMR
chr1	142399	142400	28	0.9167	non-DMR
chr1	142428	142429	32	0.6462	non-DMR
chr1	142478	142479	28	0.5789	non-DMR
chr1	142493	142494	39	0.7716	non-DMR
chr1	142509	142510	31	0.7263	non-DMR
chr1	142531	142532	39	0.7855	non-DMR
chr1	142546	142547	27	0.621	non-DMR
chr1	142561	142562	32	0.692	non-DMR
chr1	142611	142612	26	0.9061	non-DMR
chr1	142635	142636	29	0.6649	non-DMR
chr1	142655	142656	34	0.5884	non-DMR
chr1	142670	142671	30	0.6657	non-DMR
chr1	142697	142698	22	0.6001	non-DMR
chr1	142718	142719	28	0.6271	non-DMR
chr1	142726	142727	35	0.682	non-DMR
chr1	142776	142777	32	0.5968	non-DMR
chr1	142865	142866	37	0.6933	non-DMR
chr1	142951	142952	30	0.6962	non-DMR
chr1	143051	143052	27	0.8052	non-DMR
chr1	143131	143132	24	0.7952	non-DMR
chr1	143231	143232	30	0.7992	non-DMR
chr1	143243	143244	25	0.4867	flank-DMR
chr1	143253	143254	30	0.1845	good-DMR
chr1	143295	143296	32	0.1375	good-DMR
chr1	143323	143324	28	0.2864	good-DMR
chr1	143341	143342	33	0.1233	good-DMR
chr1	143358	143359	32	0.1453	good-DMR
chr1	143393	143394	39	0.2063	good-DMR
chr1	143440	143441	34	0.1895	good-DMR
chr1	143472	143473	29	0.001	good-DMR
chr1	143509	143510	36	0.0275	good-DMR
chr1	143551	143552	31	0.1068	good-DMR
chr1	143575	143576	32	0.2012	good-DMR
chr1	143613	143614	30	0.03	good-DMR
chr1	143652	143653	30	0.0024	good-DMR
chr1	143669	143670	29	0.0	good-DMR
chr1	143702	143703	38	0.0	good-DMR
chr1	143739	143740	25	0.1023	good-DMR
chr1	143772	143773	27	0.2865	good-DMR
chr1	143872	143873	30	0.0	good-DMR
chr1	143972	143973	28	0.1208	good-DMR
chr1	144072	144073	18	0.0994	good-DMR
chr1	144272	144273	31	0.1785	good-DMR
chr1	144282	144283	33	0.0931	flank-DMR
chr1	144326	144327	25	0.2089	flank-DMR
chr1	144386	144387	25	0.0946	flank-DMR
chr1	144436	144437	32	0.0032	flank-DMR
chr1	144518	144519	24	0.1112	flank-DMR
chr1	144734	144735	38	0.0796	flank-DMR
chr1	144742	144743	19	0.1471	flank-DMR
chr1	144768	144769	29	0.1899	flank-DMR
chr1	144773	144774	27	0.9446	sub-DMR
chr1	144802	144803	30	0.8643	sub-DMR
chr1	144827	144828	32	0.8729	sub-DMR
chr1	144877	144878	30	0.9363	sub-DMR
chr1	144894	144895	27	0.9624	sub-DMR
chr1	144944	144945	22	0.9237	sub-DMR
chr1	144994	144995	23	0.7243	sub-DMR
chr1	145012	145013	31	0.976	sub-DMR
chr1	145027	145028	26	0.8212	sub-DMR
chr1	145062	145063	25	1.0	sub-DMR
chr1	145093	145094	25	0.9318	sub-DMR
chr1	145143	145144	22	0.9289	sub-DMR
chr1	145160	145161	14	0.9578	sub-DMR
chr1	145194	145195	32	0.7852	sub-DMR
chr1	145231	145232	23	0.7078	sub-DMR
chr1	145263	145264	28	0.8509	sub-DMR
chr1	145288	145289	35	0.9263	sub-DMR
chr1	145302	145303	38	0.7102	sub-DMR
chr1	145402	145403	28	0.9126	sub-DMR
chr1	145452	145453	27	0.9341	sub-DMR
chr1	145552	145553	33	0.9092	sub-DMR
chr1	145626	145627	29	0.8825	sub-DMR
chr1	145676	145677	36	0.9779	sub-DMR
chr1	145728	145729	32	0.8177	sub-DMR
chr1	145820	145821	32	0.7698	sub-DMR
chr1	145930	145931	27	0.7462	flank-DMR
chr1	145976	145977	35	0.8216	flank-DMR
chr1	146104	146105	28	0.8441	flank-DMR
chr1	146164	146165	32	0.9544	flank-DMR
chr1	146210	146211	30	0.8831	flank-DMR
chr1	146264	146265	36	0.8609	flank-DMR
chr1	146295	146296	21	0.7279	non-DMR
chr1	146322	146323	32	0.731	non-DMR
chr1	146347	146348	42	0.8379	non-DMR
chr1	146385	146386	37	0.7141	non-DMR
chr1	146408	146409	17	0.7432	non-DMR
chr1	146442	146443	29	0.7149	non-DMR
chr1	146471	146472	29	0.9497	non-DMR
chr1	146487	146488	38	0.8364	non-DMR
chr1	146537	146538	30	0.8501	non-DMR
chr1	146562	146563	28	0.8781	non-DMR
chr1	146599	146600	31	0.8657	non-DMR
chr1	146619	146620	33	0.9095	non-DMR
chr1	146634	146635	38	0.8396	non-DMR
chr1	146684	146685	31	0.8298	non-DMR
chr1	146714	146715	32	0.6484	non-DMR
chr1	146747	146748	31	0.8248	non-DMR
chr1	146778	146779	29	0.7793	non-DMR
chr1	146827	146828	22	0.7246	non-DMR
chr1	146927	146928	36	0.5994	non-DMR
chr1	147027	147028	20	0.6483	non-DMR
chr1	147097	147098	34	0.72	non-DMR
chr1	147186	147187	23	0.688	non-DMR
chr1	147286	147287	35	0.8058	non-DMR
chr1	147370	147371	36	0.5662	flank-DMR
chr1	147409	147410	27	0.6676	non-DMR
chr1	147435	147436	38	0.7817	non-DMR
chr1	147452	147453	25	0.8505	non-DMR
chr1	147480	147481	30	0.9954	non-DMR
chr1	147500	147501	35	0.7725	non-DMR
chr1	147518	147519	25	0.7857	non-DMR
chr1	147568	147569	28	0.7724	non-DMR
chr1	147610	147611	28	0.8349	non-DMR
chr1	147629	147630	33	0.8404	non-DMR
chr1	147677	147678	25	0.9479	non-DMR
chr1	147712	147713	30	0.6835	non-DMR
chr1	147738	147739	32	0.8357	non-DMR
chr1	147788	147789	28	0.9038	non-DMR
chr1	147823	147824	18	0.7592	non-DMR
chr1	147873	147874	22	0.687	non-DMR
chr1	147881	147882	28	0.7444	non-DMR
chr1	147981	147982	34	0.8125	non-DMR
chr1	148033	148034	28	0.8382	non-DMR
chr1	148105	148106	28	0.8062	non-DMR
chr1	148205	148206	24	0.9887	non-DMR
chr1	148305	148306	29	0.7481	non-DMR
chr1	148333	148334	23	0.8722	flank-DMR
chr1	148389	148390	25	0.7464	flank-DMR
chr1	148399	148400	35	1.0	notable-DMR
chr1	148435	148436	29	0.6234	notable-DMR
chr1	148478	148479	26	1.0	notable-DMR
chr1	148520	148521	34	1.0	notable-DMR
chr1	148552	148553	40	1.0	notable-DMR
chr1	148567	148568	32	1.0	notable-DMR
chr1	148617	148618	36	0.7633	notable-DMR
chr1	148666	148667	26	1.0	notable-DMR
chr1	148700	148701	30	0.8558	notable-DMR
chr1	148727	148728	25	0.529	notable-DMR
chr1	148749	148750	21	1.0	notable-DMR
chr1	148793	148794	23	1.0	notable-DMR
chr1	148808	148809	42	1.0	notable-DMR
chr1	148844	148845	31	0.9328	notable-DMR
chr1	148855	148856	24	1.0	notable-DMR
chr1	148905	148906	42	0.57	notable-DMR
chr1	149005	149006	31	0.9064	notable-DMR
chr1	149105	149106	33	0.9029	notable-DMR
chr1	149205	149206	38	1.0	notable-DMR
chr1	149305	149306	34	1.0	notable-DMR
chr1	149361	149362	30	0.7055	flank-DMR
chr1	149391	149392	29	1.0	flank-DMR
chr1	149416	149417	25	0.5376	non-DMR
chr1	149466	149467	35	0.8908	non-DMR
chr1	149481	149482	27	0.6839	non-DMR
chr1	149501	149502	33	0.6484	non-DMR
chr1	149532	149533	26	0.5885	non-DMR
chr1	149556	149557	34	0.5284	non-DMR
chr1	149571	149572	34	0.7656	non-DMR
chr1	149602	149603	27	0.6662	non-DMR
chr1	149617	149618	23	0.6551	non-DMR
chr1	149667	149668	34	0.6356	non-DMR
chr1	149714	149715	34	0.6628	non-DMR
chr1	149733	149734	37	0.913	non-DMR
chr1	149759	149760	22	0.5551	non-DMR
chr1	149774	149775	34	0.5287	non-DMR
chr1	149824	149825	25	0.7257	non-DMR
chr1	149856	149857	28	0.5651	non-DMR
chr1	149871	149872	27	0.5417	non-DMR
chr1	149896	149897	20	0.599	non-DMR
chr1	149917	149918	33	0.6258	non-DMR
chr1	150017	150018	34	0.7337	non-DMR
chr1	150117	150118	28	0.7471	non-DMR
chr1	150217	150218	28	0.6572	non-DMR
chr1	150267	150268	20	0.8038	non-DMR
chr1	150367	150368	27	0.5572	non-DMR
chr1	150427	150428	31	0.598	flank-DMR
chr1	150451	150452	29	0.6736	flank-DMR
chr1	150457	150458	27	0.6493	good-DMR
chr1	150481	150482	24	0.7453	good-DMR
chr1	150521	150522	24	0.7723	good-DMR
chr1	150550	150551	30	0.9176	good-DMR
chr1	150600	150601	31	0.729	good-DMR
chr1	150615	150616	27	0.766	good-DMR
chr1	150631	150632	35	0.8568	good-DMR
chr1	150665	150666	23	0.7317	good-DMR
chr1	150680	150681	31	0.5982	good-DMR
chr1	150695	150696	35	0.8653	good-DMR
chr1	150710	150711	33	0.6686	good-DMR
chr1	150741	150742	29	0.587	good-DMR
chr1	150764	150765	25	0.5973	good-DMR
chr1	150779	150780	34	0.5806	good-DMR
chr1	150811	150812	29	0.7519	good-DMR
chr1	150855	150856	21	0.6784	good-DMR
chr1	150870	150871	26	0.7203	good-DMR
chr1	150898	150899	28	0.7351	good-DMR
chr1	150931	150932	32	0.8033	good-DMR
chr1	150971	150972	34	0.7391	good-DMR
chr1	150986	150987	27	0.6991	good-DMR
chr1	151004	151005	28	0.6753	good-DMR
chr1	151032	151033	24	0.7112	good-DMR
chr1	151061	151062	29	0.8509	good-DMR
chr1	151099	151100	33	0.8351	good-DMR
chr1	151199	151200	29	0.8149	good-DMR
chr1	151276	151277	27	0.6765	good-DMR
chr1	151356	151357	29	0.7702	good-DMR
chr1	151439	151440	33	0.8077	good-DMR
chr1	151489	151490	31	0.7399	good-DMR
chr1	151572	151573	35	0.8227	good-DMR
chr1	151672	151673	30	0.6006	good-DMR
chr1	151722	151723	28	0.7773	good-DMR
chr1	151734	151735	29	0.8621	flank-DMR
chr1	151814	151815	27	0.8622	flank-DMR
chr1	151874	151875	31	0.785	flank-DMR
chr1	151900	151901	31	0.7288	flank-DMR
chr1	151922	151923	35	0.8064	flank-DMR
chr1	151942	151943	20	0.631	flank-DMR
chr1	151950	151951	29	0.6799	flank-DMR
chr1	151962	151963	34	0.7216	flank-DMR
chr1	152104	152105	29	0.8736	flank-DMR
chr1	152124	152125	23	0.7579	flank-DMR
chr1	152158	152159	34	0.1307	non-DMR
chr1	152181	152182	28	0.0739	non-DMR
chr1	152202	152203	25	0.0	non-DMR
chr1	152229	152230	31	0.1228	non-DMR
chr1	152262	152263	29	0.1437	non-DMR
chr1	152306	152307	28	0.0327	non-DMR
chr1	152323	152324	25	0.1658	non-DMR
chr1	152352	152353	31	0.0	non-DMR
chr1	152402	152403	26	0.0	non-DMR
chr1	152427	152428	28	0.1054	non-DMR
chr1	152457	152458	37	0.0923	non-DMR
chr1	152476	152477	37	0.0	non-DMR
chr1	152518	152519	31	0.0	non-DMR
chr1	152539	152540	33	0.0766	non-DMR
chr1	152589	152590	27	0.1319	non-DMR
chr1	152612	152613	27	0.1083	non-DMR
chr1	152617	152618	35	0.0978	non-DMR
chr1	152717	152718	30	0.1149	non-DMR
chr1	152817	152818	28	0.0414	non-DMR
chr1	152867	152868	23	0.1647	non-DMR
chr1	152967	152968	25	0.0699	non-DMR
chr1	153067	153068	33	0.0	non-DMR
chr1	153099	153100	34	0.1361	flank-DMR
chr1	153112	153113	25	0.1135	non-DMR
chr1	153139	153140	35	0.2305	non-DMR
chr1	153162	153163	26	0.0685	non-DMR
chr1	153208	153209	23	0.0538	non-DMR
chr1	153240	153241	33	0.0	non-DMR
chr1	153256	153257	23	0.1394	non-DMR
chr1	153289	153290	21	0.1187	non-DMR
chr1	153313	153314	38	0.0448	non-DMR
chr1	153337	153338	24	0.0576	non-DMR
chr1	153379	153380	32	0.0099	non-DMR
chr1	153405	153406	32	0.1312	non-DMR
chr1	153437	153438	37	0.0995	non-DMR
