chr	start	end	coverage	methylation_level
chr1	126826	126827	18	0.5713	non-DMR
chr1	126844	126845	27	0.5635	non-DMR
chr1	126881	126882	35	0.6094	non-DMR
chr1	126920	126921	34	0.7182	non-DMR
chr1	126970	126971	29	0.6862	non-DMR
chr1	127005	127006	30	0.731	non-DMR
chr1	127034	127035	30	0.61	non-DMR
chr1	127067	127068	23	0.5813	non-DMR
chr1	127117	127118	29	0.768	non-DMR
chr1	127125	127126	23	0.6298	non-DMR
chr1	127215	127216	30	0.6402	non-DMR
chr1	127315	127316	28	0.6342	non-DMR
chr1	127411	127412	29	0.6881	non-DMR
chr1	127506	127507	34	0.6366	non-DMR
chr1	127524	127525	31	0.4761	flank-DMR
chr1	127533	127534	30	0.4446	good-DMR
chr1	127574	127575	27	0.4555	good-DMR
chr1	127624	127625	33	0.4544	good-DMR
chr1	127653	127654	22	0.5347	good-DMR
chr1	127670	127671	31	0.5774	good-DMR
chr1	127720	127721	26	0.6641	good-DMR
chr1	127762	127763	23	0.6531	good-DMR
chr1	127779	127780	35	0.6078	good-DMR
chr1	127807	127808	28	0.5709	good-DMR
chr1	127845	127846	31	0.612	good-DMR
chr1	127866	127867	33	0.7345	good-DMR
chr1	127882	127883	25	0.5399	good-DMR
chr1	127927	127928	30	0.6534	good-DMR
chr1	127942	127943	36	0.6512	good-DMR
chr1	127965	127966	22	0.5095	good-DMR
chr1	127988	127989	29	0.6738	good-DMR
chr1	128006	128007	30	0.7619	good-DMR
chr1	128031	128032	29	0.6373	good-DMR
chr1	128058	128059	36	0.5865	good-DMR
chr1	128073	128074	27	0.6674	good-DMR
chr1	128107	128108	34	0.6498	good-DMR
chr1	128108	128109	18	0.7275	good-DMR
chr1	128208	128209	26	0.5673	good-DMR
chr1	128305	128306	28	0.377	good-DMR
chr1	128355	128356	24	0.6118	good-DMR
chr1	128455	128456	29	0.7348	good-DMR
chr1	128555	128556	38	0.4694	good-DMR
chr1	128655	128656	28	0.5625	good-DMR
chr1	128659	128660	37	0.547	flank-DMR
chr1	128753	128754	31	0.6442	flank-DMR
chr1	128771	128772	34	0.7716	flank-DMR
chr1	128791	128792	26	0.5754	flank-DMR
chr1	128875	128876	21	0.5521	flank-DMR
chr1	128919	128920	21	0.5963	flank-DMR
chr1	128951	128952	24	0.5749	flank-DMR
chr1	129137	129138	38	0.7124	flank-DMR
chr1	129187	129188	34	0.5714	inconsistent-DMR
chr1	129205	129206	28	0.6808	inconsistent-DMR
chr1	129254	129255	28	0.4927	inconsistent-DMR
chr1	129271	129272	35	0.4314	inconsistent-DMR
chr1	129305	129306	30	0.4521	inconsistent-DMR
chr1	129325	129326	27	0.6235	inconsistent-DMR
chr1	129351	129352	30	0.5892	inconsistent-DMR
chr1	129366	129367	31	0.6203	inconsistent-DMR
chr1	129394	129395	25	0.3342	inconsistent-DMR
chr1	129436	129437	18	0.4657	inconsistent-DMR
chr1	129486	129487	29	0.4219	inconsistent-DMR
chr1	129515	129516	32	0.9181	inconsistent-DMR
chr1	129531	129532	25	0.577	inconsistent-DMR
chr1	129576	129577	32	0.7108	inconsistent-DMR
chr1	129612	129613	30	0.5925	inconsistent-DMR
chr1	129640	129641	29	0.3719	inconsistent-DMR
chr1	129663	129664	36	0.6522	inconsistent-DMR
chr1	129671	129672	34	0.919	inconsistent-DMR
chr1	129771	129772	26	0.7291	inconsistent-DMR
chr1	129871	129872	26	0.5881	inconsistent-DMR
chr1	129931	129932	30	0.473	inconsistent-DMR
chr1	129998	129999	24	0.4372	inconsistent-DMR
chr1	130085	130086	26	0.5507	inconsistent-DMR
chr1	130135	130136	32	0.4015	inconsistent-DMR
chr1	130233	130234	26	0.8025	flank-DMR
chr1	130266	130267	26	0.558	non-DMR
chr1	130288	130289	26	0.6217	non-DMR
chr1	130336	130337	27	0.6233	non-DMR
chr1	130364	130365	16	0.4896	non-DMR
chr1	130387	130388	33	0.3805	non-DMR
chr1	130437	130438	32	0.5985	non-DMR
chr1	130452	130453	26	0.4304	non-DMR
chr1	130502	130503	32	0.4219	non-DMR
chr1	130552	130553	26	0.576	non-DMR
chr1	130571	130572	27	0.6587	non-DMR
chr1	130593	130594	31	0.478	non-DMR
chr1	130610	130611	31	0.6284	non-DMR
chr1	130656	130657	20	0.5927	non-DMR
chr1	130678	130679	28	0.7438	non-DMR
chr1	130706	130707	31	0.5881	non-DMR
chr1	130747	130748	37	0.604	non-DMR
chr1	130762	130763	29	0.6684	non-DMR
chr1	130770	130771	27	0.6545	non-DMR
chr1	130870	130871	26	0.613	non-DMR
chr1	130949	130950	25	0.5589	non-DMR
chr1	131004	131005	25	0.4332	non-DMR
chr1	131104	131105	25	0.4629	non-DMR
chr1	131197	131198	32	0.4845	non-DMR
chr1	131255	131256	31	0.4738	non-DMR
chr1	131281	131282	26	0.4432	flank-DMR
chr1	131319	131320	24	0.5957	flank-DMR
chr1	131334	131335	27	0.969	notable-DMR
chr1	131384	131385	26	0.6276	notable-DMR
chr1	131412	131413	34	1.0	notable-DMR
chr1	131428	131429	35	0.577	notable-DMR
chr1	131473	131474	26	0.8455	notable-DMR
chr1	131488	131489	28	0.345	notable-DMR
chr1	131505	131506	42	0.7238	notable-DMR
chr1	131535	131536	36	0.5886	notable-DMR
chr1	131565	131566	29	0.7749	notable-DMR
chr1	131598	131599	28	0.3809	notable-DMR
chr1	131648	131649	40	0.8723	notable-DMR
chr1	131679	131680	22	0.6212	notable-DMR
chr1	131701	131702	22	0.2211	notable-DMR
chr1	131723	131724	30	0.9398	notable-DMR
chr1	131747	131748	17	1.0	notable-DMR
chr1	131763	131764	26	0.7358	notable-DMR
chr1	131803	131804	37	1.0	notable-DMR
chr1	131805	131806	26	0.967	notable-DMR
chr1	131905	131906	30	1.0	notable-DMR
chr1	132005	132006	26	1.0	notable-DMR
chr1	132105	132106	27	0.361	notable-DMR
chr1	132155	132156	28	0.329	notable-DMR
chr1	132239	132240	25	0.5981	notable-DMR
chr1	132277	132278	28	1.0	flank-DMR
chr1	132331	132332	34	0.7192	flank-DMR
chr1	132345	132346	28	0.9185	non-DMR
chr1	132395	132396	31	0.9271	non-DMR
chr1	132445	132446	25	0.851	non-DMR
chr1	132478	132479	33	0.8797	non-DMR
chr1	132502	132503	20	0.9236	non-DMR
chr1	132552	132553	34	0.7076	non-DMR
chr1	132567	132568	26	0.9476	non-DMR
chr1	132617	132618	32	0.8339	non-DMR
chr1	132667	132668	20	0.7989	non-DMR
chr1	132707	132708	27	0.9284	non-DMR
chr1	132724	132725	22	0.8005	non-DMR
chr1	132774	132775	25	0.8331	non-DMR
chr1	132788	132789	28	1.0	non-DMR
chr1	132880	132881	36	0.778	non-DMR
chr1	132936	132937	31	0.8289	non-DMR
chr1	132986	132987	20	0.8745	non-DMR
chr1	133086	133087	26	0.9441	non-DMR
chr1	133182	133183	35	0.8219	non-DMR
chr1	133196	133197	34	0.9775	flank-DMR
chr1	133242	133243	30	0.8316	flank-DMR
chr1	133250	133251	31	0.7813	good-DMR
chr1	133280	133281	31	0.8412	good-DMR
chr1	133295	133296	30	0.9286	good-DMR
chr1	133335	133336	32	0.8599	good-DMR
chr1	133384	133385	36	0.8252	good-DMR
chr1	133409	133410	29	0.9729	good-DMR
chr1	133429	133430	28	0.795	good-DMR
chr1	133479	133480	24	0.9275	good-DMR
chr1	133511	133512	30	1.0	good-DMR
chr1	133540	133541	32	0.989	good-DMR
chr1	133569	133570	34	0.8774	good-DMR
chr1	133619	133620	21	0.9107	good-DMR
chr1	133653	133654	35	0.8861	good-DMR
chr1	133690	133691	23	0.7221	good-DMR
chr1	133718	133719	24	0.8326	good-DMR
chr1	133734	133735	31	0.7685	good-DMR
chr1	133817	133818	30	0.8417	good-DMR
chr1	133917	133918	36	0.7495	good-DMR
chr1	133968	133969	21	0.7839	good-DMR
chr1	134068	134069	33	0.9778	good-DMR
chr1	134148	134149	34	0.8163	good-DMR
chr1	134164	134165	31	0.923	flank-DMR
chr1	134186	134187	33	0.7412	flank-DMR
chr1	134284	134285	29	0.8252	flank-DMR
chr1	134306	134307	22	0.9294	flank-DMR
chr1	134418	134419	23	0.7479	flank-DMR
chr1	134454	134455	36	0.7611	flank-DMR
chr1	134538	134539	29	0.9245	flank-DMR
chr1	134594	134595	25	0.8092	flank-DMR
chr1	134612	134613	31	0.7909	flank-DMR
chr1	134622	134623	33	0.0869	sub-DMR
chr1	134637	134638	30	0.0499	sub-DMR
chr1	134672	134673	38	0.0	sub-DMR
chr1	134687	134688	30	0.0565	sub-DMR
chr1	134702	134703	31	0.0611	sub-DMR
chr1	134719	134720	24	0.0016	sub-DMR
chr1	134750	134751	28	0.0	sub-DMR
chr1	134783	134784	22	0.1273	sub-DMR
chr1	134833	134834	30	0.0	sub-DMR
chr1	134849	134850	25	0.0682	sub-DMR
chr1	134870	134871	34	0.0	sub-DMR
chr1	134920	134921	32	0.1523	sub-DMR
chr1	134959	134960	32	0.0197	sub-DMR
chr1	134994	134995	29	0.033	sub-DMR
chr1	135023	135024	27	0.0159	sub-DMR
chr1	135060	135061	27	0.007	sub-DMR
chr1	135090	135091	32	0.1921	sub-DMR
chr1	135122	135123	35	0.0068	sub-DMR
chr1	135160	135161	35	0.2707	sub-DMR
chr1	135169	135170	24	0.0163	sub-DMR
chr1	135269	135270	23	0.0	sub-DMR
chr1	135319	135320	37	0.0	sub-DMR
chr1	135419	135420	33	0.0	sub-DMR
chr1	135493	135494	23	0.0	sub-DMR
chr1	135593	135594	32	0.1111	sub-DMR
chr1	135643	135644	29	0.0366	sub-DMR
chr1	135793	135794	27	0.0428	flank-DMR
chr1	135809	135810	33	0.1194	flank-DMR
chr1	135819	135820	28	0.0833	flank-DMR
chr1	135973	135974	31	0.1475	flank-DMR
chr1	136047	136048	26	0.1338	flank-DMR
chr1	136057	136058	35	0.7459	good-DMR
chr1	136079	136080	33	0.8321	good-DMR
chr1	136113	136114	28	0.9704	good-DMR
chr1	136146	136147	26	0.8781	good-DMR
chr1	136178	136179	29	0.8328	good-DMR
chr1	136199	136200	26	0.8499	good-DMR
chr1	136214	136215	24	0.692	good-DMR
chr1	136234	136235	28	0.8067	good-DMR
chr1	136279	136280	32	0.9175	good-DMR
chr1	136329	136330	26	0.6683	good-DMR
chr1	136368	136369	29	0.7332	good-DMR
chr1	136393	136394	35	0.6463	good-DMR
chr1	136438	136439	38	0.8579	good-DMR
chr1	136453	136454	26	0.9101	good-DMR
chr1	136483	136484	29	0.8851	good-DMR
chr1	136505	136506	26	0.8828	good-DMR
chr1	136531	136532	32	0.7829	good-DMR
chr1	136554	136555	24	0.8805	good-DMR
chr1	136571	136572	35	0.8146	good-DMR
chr1	136621	136622	29	0.8291	good-DMR
chr1	136643	136644	37	0.8862	good-DMR
chr1	136665	136666	31	0.7893	good-DMR
chr1	136693	136694	41	0.939	good-DMR
chr1	136793	136794	36	0.8631	good-DMR
chr1	136893	136894	24	0.9474	good-DMR
chr1	136993	136994	30	0.9536	good-DMR
chr1	137093	137094	29	0.7987	good-DMR
chr1	137143	137144	36	0.7441	good-DMR
chr1	137243	137244	28	0.6238	good-DMR
chr1	137306	137307	35	0.7401	good-DMR
chr1	137320	137321	24	0.7359	flank-DMR
chr1	137406	137407	28	0.8259	flank-DMR
chr1	137408	137409	36	0.8206	flank-DMR
chr1	137456	137457	33	0.9526	flank-DMR
chr1	137664	137665	21	0.8331	flank-DMR
chr1	137718	137719	27	0.9304	flank-DMR
chr1	137798	137799	25	0.7462	flank-DMR
chr1	137831	137832	23	0.7295	non-DMR
chr1	137881	137882	29	0.7405	non-DMR
chr1	137931	137932	24	0.6914	non-DMR
chr1	137981	137982	24	0.6876	non-DMR
chr1	138010	138011	38	0.8606	non-DMR
chr1	138034	138035	30	0.6402	non-DMR
chr1	138067	138068	26	0.5913	non-DMR
chr1	138113	138114	30	0.699	non-DMR
chr1	138163	138164	23	0.5915	non-DMR
chr1	138185	138186	28	0.8247	non-DMR
chr1	138235	138236	29	0.5838	non-DMR
chr1	138268	138269	29	0.7232	non-DMR
chr1	138368	138369	27	0.6407	non-DMR
chr1	138468	138469	37	0.8282	non-DMR
chr1	138568	138569	35	0.7858	non-DMR
chr1	138668	138669	17	0.5132	non-DMR
chr1	138686	138687	30	0.6174	flank-DMR
chr1	138736	138737	20	0.7614	flank-DMR
chr1	138760	138761	32	0.72	non-DMR
chr1	138775	138776	31	0.4568	non-DMR
chr1	138803	138804	34	0.814	non-DMR
chr1	138853	138854	18	0.8529	non-DMR
chr1	138903	138904	29	0.6487	non-DMR
chr1	138933	138934	28	0.4817	non-DMR
chr1	138951	138952	38	0.5517	non-DMR
chr1	138966	138967	37	0.754	non-DMR
chr1	139013	139014	28	0.7487	non-DMR
chr1	139036	139037	29	0.8161	non-DMR
chr1	139077	139078	36	0.643	non-DMR
chr1	139127	139128	26	0.7014	non-DMR
chr1	139147	139148	29	0.7391	non-DMR
chr1	139172	139173	21	0.6629	non-DMR
chr1	139222	139223	32	0.6154	non-DMR
chr1	139249	139250	27	0.5381	non-DMR
chr1	139289	139290	28	0.6534	non-DMR
chr1	139297	139298	24	0.5812	non-DMR
chr1	139347	139348	27	0.6013	non-DMR
chr1	139447	139448	22	0.6785	non-DMR
chr1	139547	139548	34	0.6146	non-DMR
chr1	139647	139648	28	0.7364	non-DMR
chr1	139747	139748	32	0.7266	non-DMR
chr1	139809	139810	33	0.6237	flank-DMR
chr1	139831	139832	22	0.701	flank-DMR
chr1	139855	139856	34	0.9404	non-DMR
chr1	139905	139906	32	0.8401	non-DMR
chr1	139923	139924	31	0.8	non-DMR
chr1	139952	139953	26	0.6714	non-DMR
chr1	139975	139976	29	0.8051	non-DMR
chr1	139999	140000	28	0.801	non-DMR
chr1	140035	140036	29	0.7716	non-DMR
chr1	140056	140057	28	0.8829	non-DMR
chr1	140083	140084	41	0.8794	non-DMR
chr1	140104	140105	33	0.8335	non-DMR
chr1	140145	140146	25	0.7691	non-DMR
chr1	140195	140196	32	0.9654	non-DMR
chr1	140245	140246	24	0.6902	non-DMR
chr1	140264	140265	31	0.6599	non-DMR
chr1	140288	140289	29	0.5926	non-DMR
chr1	140317	140318	31	0.7326	non-DMR
chr1	140332	140333	33	0.9008	non-DMR
chr1	140344	140345	33	0.7109	non-DMR
chr1	140444	140445	36	0.7578	non-DMR
chr1	140543	140544	34	0.8478	non-DMR
chr1	140637	140638	33	0.8884	non-DMR
chr1	140704	140705	35	0.7028	non-DMR
chr1	140785	140786	27	0.9376	non-DMR
chr1	140815	140816	27	0.8835	flank-DMR
chr1	140821	140822	24	0.0716	good-DMR
chr1	140860	140861	39	0.085	good-DMR
chr1	140890	140891	25	0.0283	good-DMR
chr1	140915	140916	38	0.0011	good-DMR
chr1	140965	140966	28	0.0949	good-DMR
chr1	140991	140992	34	0.0	good-DMR
chr1	141041	141042	35	0.0514	good-DMR
chr1	141071	141072	30	0.1681	good-DMR
chr1	141091	141092	33	0.1296	good-DMR
chr1	141106	141107	37	0.0283	good-DMR
chr1	141156	141157	36	0.1376	good-DMR
chr1	141204	141205	31	0.1109	good-DMR
chr1	141249	141250	32	0.1144	good-DMR
chr1	141299	141300	32	0.0946	good-DMR
chr1	141345	141346	35	0.0395	good-DMR
chr1	141395	141396	44	0.0546	good-DMR
chr1	141445	141446	36	0.0961	good-DMR
chr1	141529	141530	23	0.1352	good-DMR
chr1	141629	141630	23	0.0387	good-DMR
chr1	141729	141730	35	0.0428	good-DMR
chr1	141829	141830	30	0.0292	good-DMR
chr1	141897	141898	28	0.0442	flank-DMR
chr1	141951	141952	21	0.1653	flank-DMR
chr1	142019	142020	26	0.0657	flank-DMR
chr1	142123	142124	22	0.0931	flank-DMR
chr1	142157	142158	32	0.0818	flank-DMR
chr1	142203	142204	30	0.68	non-DMR
chr1	142229	142230	34	0.6781	non-DMR
chr1	142244	142245	23	0.8385	non-DMR
chr1	142272	142273	23	0.8458	non-DMR
chr1	142315	142316	19	0.8182	non-DMR
chr1	142365	142366	32	0.663	non-DMR
chr1	142380	142381	36	0.5417	non-DMR
chr1	142399	142400	31	0.7357	non-DMR
chr1	142428	142429	24	0.7124	non-DMR
chr1	142478	142479	32	0.6185	non-DMR
chr1	142493	142494	33	0.6609	non-DMR
chr1	142509	142510	22	0.778	non-DMR
chr1	142531	142532	21	0.6633	non-DMR
chr1	142546	142547	29	0.6309	non-DMR
chr1	142561	142562	31	0.6643	non-DMR
chr1	142611	142612	30	0.7514	non-DMR
chr1	142635	142636	31	0.6886	non-DMR
chr1	142655	142656	34	0.6293	non-DMR
chr1	142670	142671	27	0.6864	non-DMR
chr1	142697	142698	20	0.7256	non-DMR
chr1	142718	142719	28	0.596	non-DMR
chr1	142726	142727	26	0.6605	non-DMR
chr1	142776	142777	33	0.7036	non-DMR
chr1	142865	142866	30	0.728	non-DMR
chr1	142951	142952	34	0.5842	non-DMR
chr1	143051	143052	29	0.8242	non-DMR
chr1	143131	143132	22	0.731	non-DMR
chr1	143231	143232	30	0.7864	non-DMR
chr1	143243	143244	32	0.5734	flank-DMR
chr1	143253	143254	28	0.138	good-DMR
chr1	143295	143296	31	0.0606	good-DMR
chr1	143323	143324	26	0.3072	good-DMR
chr1	143341	143342	28	0.0151	good-DMR
chr1	143358	143359	37	0.1811	good-DMR
chr1	143393	143394	21	0.0793	good-DMR
chr1	143440	143441	29	0.2188	good-DMR
chr1	143472	143473	19	0.0147	good-DMR
chr1	143509	143510	36	0.1402	good-DMR
chr1	143551	143552	25	0.0481	good-DMR
chr1	143575	143576	32	0.1299	good-DMR
chr1	143613	143614	29	0.0788	good-DMR
chr1	143652	143653	30	0.0517	good-DMR
chr1	143669	143670	26	0.0802	good-DMR
chr1	143702	143703	32	0.0	good-DMR
chr1	143739	143740	27	0.2163	good-DMR
chr1	143772	143773	31	0.2801	good-DMR
chr1	143872	143873	24	0.0754	good-DMR
chr1	143972	143973	19	0.1045	good-DMR
chr1	144072	144073	28	0.1409	good-DMR
chr1	144172	144173	28	0.1278	good-DMR
chr1	144272	144273	31	0.126	good-DMR
chr1	144282	144283	32	0.1269	flank-DMR
chr1	144326	144327	32	0.2204	flank-DMR
chr1	144386	144387	31	0.1837	flank-DMR
chr1	144436	144437	28	0.1319	flank-DMR
chr1	144518	144519	34	0.0736	flank-DMR
chr1	144734	144735	41	0.0598	flank-DMR
chr1	144742	144743	29	0.1856	flank-DMR
chr1	144768	144769	31	0.1893	flank-DMR
chr1	144773	144774	25	0.8295	sub-DMR
chr1	144802	144803	31	0.8471	sub-DMR
chr1	144827	144828	38	0.9379	sub-DMR
chr1	144877	144878	24	0.9084	sub-DMR
chr1	144894	144895	30	0.9345	sub-DMR
chr1	144944	144945	31	0.845	sub-DMR
chr1	144994	144995	30	0.6902	sub-DMR
chr1	145012	145013	30	0.9759	sub-DMR
chr1	145027	145028	38	0.7681	sub-DMR
chr1	145062	145063	28	0.993	sub-DMR
chr1	145093	145094	25	0.9065	sub-DMR
chr1	145143	145144	24	0.8753	sub-DMR
chr1	145160	145161	35	0.8773	sub-DMR
chr1	145194	145195	19	0.8506	sub-DMR
chr1	145231	145232	29	0.9253	sub-DMR
chr1	145263	145264	18	0.9121	sub-DMR
chr1	145288	145289	27	0.9307	sub-DMR
chr1	145302	145303	26	0.8241	sub-DMR
chr1	145402	145403	31	0.8983	sub-DMR
chr1	145452	145453	34	0.9666	sub-DMR
chr1	145552	145553	35	1.0	sub-DMR
chr1	145626	145627	35	0.8802	sub-DMR
chr1	145676	145677	27	0.9415	sub-DMR
chr1	145728	145729	26	0.871	sub-DMR
chr1	145820	145821	29	0.8387	sub-DMR
chr1	145930	145931	24	0.7814	flank-DMR
chr1	145976	145977	25	0.9243	flank-DMR
chr1	146104	146105	28	0.8316	flank-DMR
chr1	146164	146165	24	0.7854	flank-DMR
chr1	146210	146211	25	0.846	flank-DMR
chr1	146264	146265	25	0.8187	flank-DMR
chr1	146295	146296	30	0.8297	non-DMR
chr1	146322	146323	25	0.833	non-DMR
chr1	146347	146348	24	0.7786	non-DMR
chr1	146385	146386	30	0.6317	non-DMR
chr1	146408	146409	36	0.7064	non-DMR
chr1	146442	146443	37	0.7517	non-DMR
chr1	146471	146472	25	0.9081	non-DMR
chr1	146487	146488	25	0.9537	non-DMR
chr1	146537	146538	37	0.6936	non-DMR
chr1	146562	146563	32	0.9285	non-DMR
chr1	146599	146600	34	0.7548	non-DMR
chr1	146619	146620	43	0.8178	non-DMR
chr1	146634	146635	22	0.8857	non-DMR
chr1	146684	146685	35	0.7518	non-DMR
chr1	146714	146715	33	0.5958	non-DMR
chr1	146747	146748	21	0.874	non-DMR
chr1	146778	146779	14	0.6986	non-DMR
chr1	146827	146828	33	0.693	non-DMR
chr1	146927	146928	15	0.6813	non-DMR
chr1	147027	147028	25	0.631	non-DMR
chr1	147097	147098	26	0.7294	non-DMR
chr1	147186	147187	21	0.764	non-DMR
chr1	147286	147287	36	0.7899	non-DMR
chr1	147370	147371	28	0.6698	flank-DMR
chr1	147409	147410	30	0.6886	non-DMR
chr1	147435	147436	12	0.83	non-DMR
chr1	147452	147453	20	0.8154	non-DMR
chr1	147480	147481	30	0.9045	non-DMR
chr1	147500	147501	30	0.8012	non-DMR
chr1	147518	147519	30	0.7527	non-DMR
chr1	147568	147569	36	0.8203	non-DMR
chr1	147610	147611	36	0.8289	non-DMR
chr1	147629	147630	32	0.848	non-DMR
chr1	147677	147678	25	0.8502	non-DMR
chr1	147712	147713	32	0.7654	non-DMR
chr1	147738	147739	25	0.8698	non-DMR
chr1	147788	147789	35	0.9982	non-DMR
chr1	147823	147824	23	0.6021	non-DMR
chr1	147873	147874	29	0.6728	non-DMR
chr1	147881	147882	38	0.8653	non-DMR
chr1	147981	147982	25	0.7643	non-DMR
chr1	148033	148034	32	0.7982	non-DMR
chr1	148105	148106	25	0.8679	non-DMR
chr1	148205	148206	24	0.9118	non-DMR
chr1	148305	148306	32	0.669	non-DMR
chr1	148333	148334	33	0.8227	flank-DMR
chr1	148389	148390	29	0.746	flank-DMR
chr1	148399	148400	36	0.8948	notable-DMR
chr1	148435	148436	35	0.5864	notable-DMR
chr1	148478	148479	34	0.543	notable-DMR
chr1	148520	148521	35	0.571	notable-DMR
chr1	148552	148553	38	1.0	notable-DMR
chr1	148567	148568	37	1.0	notable-DMR
chr1	148617	148618	29	0.974	notable-DMR
chr1	148666	148667	25	1.0	notable-DMR
chr1	148700	148701	30	1.0	notable-DMR
chr1	148727	148728	28	0.5955	notable-DMR
chr1	148749	148750	29	0.5947	notable-DMR
chr1	148793	148794	25	0.559	notable-DMR
chr1	148808	148809	29	1.0	notable-DMR
chr1	148844	148845	27	0.9506	notable-DMR
chr1	148855	148856	29	0.8432	notable-DMR
chr1	148905	148906	35	0.7323	notable-DMR
chr1	149005	149006	28	1.0	notable-DMR
chr1	149105	149106	33	0.543	notable-DMR
chr1	149205	149206	30	0.908	notable-DMR
chr1	149305	149306	33	0.6471	notable-DMR
chr1	149361	149362	30	1.0	flank-DMR
chr1	149391	149392	27	1.0	flank-DMR
chr1	149416	149417	33	0.4963	non-DMR
chr1	149466	149467	28	0.7982	non-DMR
chr1	149481	149482	28	0.7137	non-DMR
chr1	149501	149502	37	0.6381	non-DMR
chr1	149532	149533	35	0.5694	non-DMR
chr1	149556	149557	31	0.546	non-DMR
chr1	149571	149572	37	0.8407	non-DMR
chr1	149602	149603	32	0.7035	non-DMR
chr1	149617	149618	24	0.6369	non-DMR
chr1	149667	149668	28	0.7323	non-DMR
chr1	149714	149715	29	0.6938	non-DMR
chr1	149733	149734	26	0.7189	non-DMR
chr1	149759	149760	22	0.6555	non-DMR
chr1	149774	149775	31	0.5288	non-DMR
chr1	149824	149825	28	0.7249	non-DMR
chr1	149856	149857	32	0.5274	non-DMR
chr1	149871	149872	26	0.5883	non-DMR
chr1	149896	149897	27	0.4633	non-DMR
chr1	149917	149918	32	0.6079	non-DMR
chr1	150017	150018	23	0.7075	non-DMR
chr1	150117	150118	33	0.7842	non-DMR
chr1	150217	150218	30	0.6872	non-DMR
chr1	150267	150268	30	0.7891	non-DMR
chr1	150367	150368	32	0.6721	non-DMR
chr1	150427	150428	35	0.8196	flank-DMR
chr1	150451	150452	43	0.6335	flank-DMR
chr1	150457	150458	31	0.7384	good-DMR
chr1	150481	150482	34	0.7021	good-DMR
chr1	150521	150522	31	0.8159	good-DMR
chr1	150550	150551	29	0.8915	good-DMR
chr1	150600	150601	27	0.7252	good-DMR
chr1	150615	150616	26	0.8116	good-DMR
chr1	150631	150632	32	0.8654	good-DMR
chr1	150665	150666	41	0.7634	good-DMR
chr1	150680	150681	25	0.6469	good-DMR
chr1	150695	150696	36	0.9004	good-DMR
chr1	150710	150711	31	0.6887	good-DMR
chr1	150741	150742	33	0.5916	good-DMR
chr1	150764	150765	31	0.7141	good-DMR
chr1	150779	150780	28	0.5367	good-DMR
chr1	150811	150812	33	0.6194	good-DMR
chr1	150855	150856	21	0.7175	good-DMR
chr1	150870	150871	30	0.6615	good-DMR
chr1	150898	150899	31	0.7374	good-DMR
chr1	150931	150932	38	0.8258	good-DMR
chr1	150971	150972	25	0.6717	good-DMR
chr1	150986	150987	33	0.6605	good-DMR
chr1	151004	151005	24	0.7477	good-DMR
chr1	151032	151033	28	0.7715	good-DMR
chr1	151061	151062	29	0.9198	good-DMR
chr1	151099	151100	37	0.8261	good-DMR
chr1	151199	151200	35	0.8161	good-DMR
chr1	151276	151277	30	0.6483	good-DMR
chr1	151356	151357	33	0.7696	good-DMR
chr1	151439	151440	28	0.9007	good-DMR
chr1	151489	151490	23	0.7911	good-DMR
chr1	151572	151573	23	0.7415	good-DMR
chr1	151672	151673	30	0.7091	good-DMR
chr1	151722	151723	33	0.8097	good-DMR
chr1	151734	151735	33	0.7868	flank-DMR
chr1	151814	151815	36	0.9068	flank-DMR
chr1	151874	151875	29	0.7012	flank-DMR
chr1	151900	151901	36	0.7217	flank-DMR
chr1	151922	151923	32	0.8003	flank-DMR
chr1	151942	151943	29	0.6274	flank-DMR
chr1	151950	151951	25	0.7331	flank-DMR
chr1	151962	151963	31	0.6852	flank-DMR
chr1	152104	152105	18	0.847	flank-DMR
chr1	152124	152125	34	0.7163	flank-DMR
chr1	152158	152159	24	0.0529	non-DMR
chr1	152181	152182	37	0.0638	non-DMR
chr1	152202	152203	26	0.0191	non-DMR
chr1	152229	152230	32	0.1064	non-DMR
chr1	152262	152263	26	0.1628	non-DMR
chr1	152306	152307	39	0.1028	non-DMR
chr1	152323	152324	27	0.1332	non-DMR
chr1	152352	152353	22	0.0158	non-DMR
chr1	152402	152403	32	0.0	non-DMR
chr1	152427	152428	21	0.1065	non-DMR
chr1	152457	152458	22	0.0692	non-DMR
chr1	152476	152477	37	0.0226	non-DMR
chr1	152518	152519	20	0.0	non-DMR
chr1	152539	152540	25	0.0	non-DMR
chr1	152589	152590	23	0.0248	non-DMR
chr1	152612	152613	33	0.2077	non-DMR
chr1	152617	152618	21	0.1871	non-DMR
chr1	152717	152718	34	0.1877	non-DMR
chr1	152817	152818	24	0.0	non-DMR
chr1	152867	152868	34	0.0916	non-DMR
chr1	152967	152968	31	0.1099	non-DMR
chr1	153067	153068	28	0.048	non-DMR
chr1	153099	153100	26	0.0242	flank-DMR
chr1	153112	153113	32	0.095	non-DMR
chr1	153139	153140	26	0.2284	non-DMR
chr1	153162	153163	28	0.116	non-DMR
chr1	153208	153209	28	0.0738	non-DMR
chr1	153240	153241	35	0.0118	non-DMR
chr1	153256	153257	39	0.0	non-DMR
chr1	153289	153290	38	0.1354	non-DMR
chr1	153313	153314	27	0.1022	non-DMR
chr1	153337	153338	28	0.0	non-DMR
chr1	153379	153380	29	0.0965	non-DMR
chr1	153405	153406	29	0.0504	non-DMR
