chr	start	end	coverage	methylation_level
chr1	126810	126811	34	0.7744	non-DMR
chr1	126826	126827	13	0.5066	non-DMR
chr1	126844	126845	24	0.5746	non-DMR
chr1	126881	126882	20	0.6219	non-DMR
chr1	126920	126921	33	0.7787	non-DMR
chr1	126970	126971	29	0.6859	non-DMR
chr1	127005	127006	34	0.7899	non-DMR
chr1	127034	127035	24	0.5868	non-DMR
chr1	127067	127068	31	0.5221	non-DMR
chr1	127117	127118	32	0.7991	non-DMR
chr1	127125	127126	21	0.6632	non-DMR
chr1	127215	127216	27	0.6633	non-DMR
chr1	127315	127316	31	0.6589	non-DMR
chr1	127411	127412	34	0.7172	non-DMR
chr1	127506	127507	28	0.8245	non-DMR
chr1	127524	127525	34	0.5046	flank-DMR
chr1	127533	127534	31	0.4682	good-DMR
chr1	127574	127575	25	0.524	good-DMR
chr1	127624	127625	28	0.4794	good-DMR
chr1	127653	127654	28	0.4677	good-DMR
chr1	127670	127671	32	0.5989	good-DMR
chr1	127720	127721	28	0.6848	good-DMR
chr1	127762	127763	28	0.6206	good-DMR
chr1	127779	127780	32	0.6589	good-DMR
chr1	127807	127808	33	0.6025	good-DMR
chr1	127845	127846	20	0.5899	good-DMR
chr1	127866	127867	31	0.714	good-DMR
chr1	127882	127883	26	0.638	good-DMR
chr1	127927	127928	25	0.6538	good-DMR
chr1	127942	127943	27	0.6373	good-DMR
chr1	127965	127966	27	0.513	good-DMR
chr1	127988	127989	30	0.5579	good-DMR
chr1	128006	128007	24	0.768	good-DMR
chr1	128031	128032	29	0.6361	good-DMR
chr1	128058	128059	33	0.6173	good-DMR
chr1	128073	128074	32	0.7152	good-DMR
chr1	128107	128108	25	0.6054	good-DMR
chr1	128108	128109	25	0.7157	good-DMR
chr1	128208	128209	38	0.5822	good-DMR
chr1	128305	128306	36	0.5267	good-DMR
chr1	128355	128356	26	0.5657	good-DMR
chr1	128455	128456	33	0.6283	good-DMR
chr1	128555	128556	34	0.6046	good-DMR
chr1	128655	128656	34	0.562	good-DMR
chr1	128659	128660	32	0.6501	flank-DMR
chr1	128753	128754	22	0.4601	flank-DMR
chr1	128771	128772	32	0.7162	flank-DMR
chr1	128791	128792	30	0.5311	flank-DMR
chr1	128875	128876	36	0.5355	flank-DMR
chr1	128919	128920	32	0.5302	flank-DMR
chr1	128951	128952	33	0.5697	flank-DMR
chr1	129137	129138	31	0.5734	flank-DMR
chr1	129187	129188	29	0.5582	inconsistent-DMR
chr1	129205	129206	30	0.713	inconsistent-DMR
chr1	129254	129255	39	0.4602	inconsistent-DMR
chr1	129271	129272	31	0.4197	inconsistent-DMR
chr1	129305	129306	30	0.4351	inconsistent-DMR
chr1	129325	129326	26	0.771	inconsistent-DMR
chr1	129351	129352	30	0.5895	inconsistent-DMR
chr1	129366	129367	29	0.668	inconsistent-DMR
chr1	129394	129395	31	0.4143	inconsistent-DMR
chr1	129436	129437	39	0.4817	inconsistent-DMR
chr1	129486	129487	36	0.4334	inconsistent-DMR
chr1	129515	129516	34	0.8045	inconsistent-DMR
chr1	129531	129532	33	0.686	inconsistent-DMR
chr1	129576	129577	31	0.6531	inconsistent-DMR
chr1	129612	129613	36	0.6545	inconsistent-DMR
chr1	129640	129641	26	0.4381	inconsistent-DMR
chr1	129663	129664	30	0.7413	inconsistent-DMR
chr1	129671	129672	33	0.7515	inconsistent-DMR
chr1	129771	129772	35	0.7986	inconsistent-DMR
chr1	129871	129872	22	0.598	inconsistent-DMR
chr1	129931	129932	23	0.5609	inconsistent-DMR
chr1	129998	129999	28	0.395	inconsistent-DMR
chr1	130085	130086	28	0.6652	inconsistent-DMR
chr1	130135	130136	25	0.43	inconsistent-DMR
chr1	130233	130234	32	0.8119	flank-DMR
chr1	130266	130267	34	0.6414	non-DMR
chr1	130288	130289	23	0.6337	non-DMR
chr1	130336	130337	28	0.5402	non-DMR
chr1	130364	130365	26	0.5274	non-DMR
chr1	130387	130388	26	0.4088	non-DMR
chr1	130437	130438	32	0.6816	non-DMR
chr1	130452	130453	31	0.557	non-DMR
chr1	130502	130503	31	0.3957	non-DMR
chr1	130552	130553	28	0.5322	non-DMR
chr1	130571	130572	19	0.5906	non-DMR
chr1	130593	130594	32	0.3672	non-DMR
chr1	130610	130611	37	0.6333	non-DMR
chr1	130656	130657	29	0.6318	non-DMR
chr1	130678	130679	32	0.7196	non-DMR
chr1	130706	130707	36	0.6223	non-DMR
chr1	130747	130748	32	0.4852	non-DMR
chr1	130762	130763	28	0.6439	non-DMR
chr1	130770	130771	31	0.5663	non-DMR
chr1	130870	130871	27	0.5161	non-DMR
chr1	130949	130950	34	0.5054	non-DMR
chr1	131004	131005	25	0.4415	non-DMR
chr1	131104	131105	16	0.4733	non-DMR
chr1	131197	131198	28	0.3986	non-DMR
chr1	131255	131256	36	0.5003	non-DMR
chr1	131281	131282	18	0.5311	flank-DMR
chr1	131319	131320	24	0.5648	flank-DMR
chr1	131334	131335	27	0.301	notable-DMR
chr1	131384	131385	23	0.3281	notable-DMR
chr1	131412	131413	28	1.0	notable-DMR
chr1	131428	131429	33	1.0	notable-DMR
chr1	131473	131474	33	0.184	notable-DMR
chr1	131488	131489	22	0.345	notable-DMR
chr1	131505	131506	28	0.3299	notable-DMR
chr1	131535	131536	33	1.0	notable-DMR
chr1	131565	131566	23	0.312	notable-DMR
chr1	131598	131599	38	0.792	notable-DMR
chr1	131648	131649	27	1.0	notable-DMR
chr1	131679	131680	36	0.3335	notable-DMR
chr1	131701	131702	34	0.972	notable-DMR
chr1	131723	131724	34	1.0	notable-DMR
chr1	131747	131748	25	0.8568	notable-DMR
chr1	131763	131764	38	0.6672	notable-DMR
chr1	131803	131804	26	0.8591	notable-DMR
chr1	131805	131806	22	0.7024	notable-DMR
chr1	131905	131906	21	1.0	notable-DMR
chr1	132005	132006	21	1.0	notable-DMR
chr1	132105	132106	26	0.361	notable-DMR
chr1	132155	132156	30	0.8532	notable-DMR
chr1	132239	132240	30	0.8721	notable-DMR
chr1	132277	132278	33	0.343	flank-DMR
chr1	132331	132332	30	0.334	flank-DMR
chr1	132345	132346	35	0.9148	non-DMR
chr1	132395	132396	31	0.8936	non-DMR
chr1	132445	132446	27	0.8208	non-DMR
chr1	132478	132479	32	0.7768	non-DMR
chr1	132502	132503	26	0.819	non-DMR
chr1	132552	132553	23	0.7804	non-DMR
chr1	132567	132568	32	0.8754	non-DMR
chr1	132617	132618	27	0.9369	non-DMR
chr1	132667	132668	31	0.8297	non-DMR
chr1	132707	132708	26	0.8244	non-DMR
chr1	132724	132725	28	0.7386	non-DMR
chr1	132774	132775	28	1.0	non-DMR
chr1	132788	132789	21	0.8072	non-DMR
chr1	132880	132881	37	0.8293	non-DMR
chr1	132936	132937	34	0.8408	non-DMR
chr1	132986	132987	33	0.8987	non-DMR
chr1	133086	133087	24	0.961	non-DMR
chr1	133182	133183	29	0.8039	non-DMR
chr1	133196	133197	38	0.9137	flank-DMR
chr1	133242	133243	30	0.9061	flank-DMR
chr1	133250	133251	32	0.7807	good-DMR
chr1	133280	133281	34	0.8805	good-DMR
chr1	133295	133296	25	0.8428	good-DMR
chr1	133335	133336	25	0.8849	good-DMR
chr1	133384	133385	37	0.7797	good-DMR
chr1	133409	133410	24	0.9989	good-DMR
chr1	133429	133430	27	0.8007	good-DMR
chr1	133479	133480	29	1.0	good-DMR
chr1	133511	133512	31	0.9799	good-DMR
chr1	133540	133541	30	0.937	good-DMR
chr1	133569	133570	33	0.8582	good-DMR
chr1	133619	133620	37	0.7888	good-DMR
chr1	133653	133654	36	0.9304	good-DMR
chr1	133690	133691	40	0.7078	good-DMR
chr1	133718	133719	35	0.8338	good-DMR
chr1	133734	133735	34	0.8254	good-DMR
chr1	133817	133818	25	0.8497	good-DMR
chr1	133917	133918	28	0.7464	good-DMR
chr1	133968	133969	20	0.8945	good-DMR
chr1	134068	134069	29	0.8835	good-DMR
chr1	134148	134149	31	0.8563	good-DMR
chr1	134164	134165	25	0.8019	flank-DMR
chr1	134186	134187	35	0.8396	flank-DMR
chr1	134284	134285	26	0.8229	flank-DMR
chr1	134306	134307	28	0.7721	flank-DMR
chr1	134418	134419	34	0.7347	flank-DMR
chr1	134454	134455	29	0.8331	flank-DMR
chr1	134538	134539	36	0.9101	flank-DMR
chr1	134594	134595	24	0.8256	flank-DMR
chr1	134612	134613	29	0.6675	flank-DMR
chr1	134622	134623	24	0.0	sub-DMR
chr1	134637	134638	35	0.1177	sub-DMR
chr1	134672	134673	36	0.0101	sub-DMR
chr1	134687	134688	31	0.0409	sub-DMR
chr1	134702	134703	29	0.0098	sub-DMR
chr1	134719	134720	33	0.1465	sub-DMR
chr1	134750	134751	31	0.0449	sub-DMR
chr1	134783	134784	26	0.0977	sub-DMR
chr1	134833	134834	17	0.0	sub-DMR
chr1	134849	134850	31	0.0823	sub-DMR
chr1	134870	134871	29	0.0	sub-DMR
chr1	134920	134921	37	0.0915	sub-DMR
chr1	134959	134960	29	0.1229	sub-DMR
chr1	134994	134995	36	0.0373	sub-DMR
chr1	135023	135024	28	0.0407	sub-DMR
chr1	135060	135061	36	0.1033	sub-DMR
chr1	135090	135091	25	0.0907	sub-DMR
chr1	135122	135123	25	0.0854	sub-DMR
chr1	135160	135161	28	0.2158	sub-DMR
chr1	135169	135170	23	0.0196	sub-DMR
chr1	135269	135270	32	0.0	sub-DMR
chr1	135319	135320	38	0.0685	sub-DMR
chr1	135419	135420	36	0.0974	sub-DMR
chr1	135493	135494	20	0.0822	sub-DMR
chr1	135593	135594	33	0.1042	sub-DMR
chr1	135643	135644	27	0.1151	sub-DMR
chr1	135793	135794	22	0.146	flank-DMR
chr1	135809	135810	26	0.1102	flank-DMR
chr1	135819	135820	30	0.0323	flank-DMR
chr1	135973	135974	21	0.1125	flank-DMR
chr1	136047	136048	29	0.114	flank-DMR
chr1	136057	136058	35	0.7718	good-DMR
chr1	136079	136080	25	0.8592	good-DMR
chr1	136113	136114	23	0.8955	good-DMR
chr1	136146	136147	27	0.8962	good-DMR
chr1	136178	136179	40	0.8346	good-DMR
chr1	136199	136200	31	0.8182	good-DMR
chr1	136214	136215	31	0.7936	good-DMR
chr1	136234	136235	34	0.8643	good-DMR
chr1	136279	136280	29	0.8838	good-DMR
chr1	136329	136330	36	0.7222	good-DMR
chr1	136368	136369	25	0.8878	good-DMR
chr1	136393	136394	32	0.8364	good-DMR
chr1	136438	136439	36	0.9739	good-DMR
chr1	136453	136454	35	0.8652	good-DMR
chr1	136483	136484	33	0.972	good-DMR
chr1	136505	136506	27	0.9168	good-DMR
chr1	136531	136532	27	0.8036	good-DMR
chr1	136554	136555	28	0.9278	good-DMR
chr1	136571	136572	20	0.9407	good-DMR
chr1	136621	136622	23	0.8444	good-DMR
chr1	136643	136644	33	0.8905	good-DMR
chr1	136665	136666	27	0.7551	good-DMR
chr1	136693	136694	34	0.9621	good-DMR
chr1	136793	136794	31	0.8774	good-DMR
chr1	136893	136894	29	0.8668	good-DMR
chr1	136993	136994	18	0.9538	good-DMR
chr1	137093	137094	30	0.8621	good-DMR
chr1	137143	137144	28	0.7474	good-DMR
chr1	137243	137244	27	0.6912	good-DMR
chr1	137306	137307	35	0.7557	good-DMR
chr1	137320	137321	38	0.6213	flank-DMR
chr1	137406	137407	29	0.7324	flank-DMR
chr1	137408	137409	33	0.846	flank-DMR
chr1	137456	137457	35	0.9318	flank-DMR
chr1	137664	137665	38	0.8206	flank-DMR
chr1	137718	137719	21	0.9243	flank-DMR
chr1	137798	137799	35	0.6171	flank-DMR
chr1	137831	137832	26	0.6409	non-DMR
chr1	137881	137882	28	0.8012	non-DMR
chr1	137931	137932	29	0.6807	non-DMR
chr1	137981	137982	35	0.7022	non-DMR
chr1	138010	138011	30	0.7538	non-DMR
chr1	138034	138035	27	0.6104	non-DMR
chr1	138067	138068	33	0.674	non-DMR
chr1	138113	138114	26	0.749	non-DMR
chr1	138163	138164	38	0.6916	non-DMR
chr1	138185	138186	33	0.7577	non-DMR
chr1	138235	138236	29	0.5096	non-DMR
chr1	138268	138269	30	0.6331	non-DMR
chr1	138368	138369	22	0.5948	non-DMR
chr1	138468	138469	25	0.6769	non-DMR
chr1	138568	138569	33	0.6798	non-DMR
chr1	138668	138669	30	0.6266	non-DMR
chr1	138686	138687	30	0.7831	flank-DMR
chr1	138736	138737	25	0.867	flank-DMR
chr1	138760	138761	30	0.772	non-DMR
chr1	138775	138776	35	0.4527	non-DMR
chr1	138803	138804	41	0.6578	non-DMR
chr1	138853	138854	28	0.6483	non-DMR
chr1	138903	138904	30	0.6149	non-DMR
chr1	138933	138934	29	0.5532	non-DMR
chr1	138951	138952	27	0.6606	non-DMR
chr1	138966	138967	27	0.7405	non-DMR
chr1	139013	139014	25	0.7138	non-DMR
chr1	139036	139037	24	0.7373	non-DMR
chr1	139077	139078	26	0.721	non-DMR
chr1	139127	139128	25	0.676	non-DMR
chr1	139147	139148	29	0.6938	non-DMR
chr1	139172	139173	30	0.6252	non-DMR
chr1	139222	139223	26	0.5701	non-DMR
chr1	139249	139250	36	0.5733	non-DMR
chr1	139289	139290	33	0.6457	non-DMR
chr1	139297	139298	25	0.6311	non-DMR
chr1	139347	139348	29	0.728	non-DMR
chr1	139447	139448	42	0.6061	non-DMR
chr1	139547	139548	36	0.6161	non-DMR
chr1	139647	139648	27	0.706	non-DMR
chr1	139809	139810	23	0.5748	flank-DMR
chr1	139831	139832	24	0.7114	flank-DMR
chr1	139855	139856	28	0.8772	non-DMR
chr1	139905	139906	28	0.8168	non-DMR
chr1	139923	139924	23	0.6023	non-DMR
chr1	139952	139953	22	0.7382	non-DMR
chr1	139975	139976	29	0.7271	non-DMR
chr1	139999	140000	30	0.7578	non-DMR
chr1	140035	140036	32	0.8417	non-DMR
chr1	140056	140057	42	0.7629	non-DMR
chr1	140104	140105	30	0.8444	non-DMR
chr1	140145	140146	24	0.7668	non-DMR
chr1	140195	140196	34	0.9752	non-DMR
chr1	140245	140246	28	0.6319	non-DMR
chr1	140264	140265	24	0.7358	non-DMR
chr1	140288	140289	21	0.6472	non-DMR
chr1	140317	140318	29	0.6902	non-DMR
chr1	140332	140333	25	0.9458	non-DMR
chr1	140344	140345	33	0.7524	non-DMR
chr1	140444	140445	32	0.7714	non-DMR
chr1	140543	140544	30	0.9085	non-DMR
chr1	140637	140638	21	0.8442	non-DMR
chr1	140704	140705	27	0.7318	non-DMR
chr1	140785	140786	24	0.9315	non-DMR
chr1	140815	140816	32	0.7987	flank-DMR
chr1	140821	140822	35	0.0997	good-DMR
chr1	140860	140861	22	0.159	good-DMR
chr1	140890	140891	32	0.0926	good-DMR
chr1	140915	140916	29	0.0898	good-DMR
chr1	140965	140966	32	0.0	good-DMR
chr1	140991	140992	35	0.0415	good-DMR
chr1	141041	141042	26	0.0395	good-DMR
chr1	141071	141072	40	0.0988	good-DMR
chr1	141091	141092	33	0.1273	good-DMR
chr1	141106	141107	27	0.0515	good-DMR
chr1	141156	141157	31	0.1249	good-DMR
chr1	141204	141205	38	0.0449	good-DMR
chr1	141249	141250	29	0.0626	good-DMR
chr1	141299	141300	25	0.1215	good-DMR
chr1	141345	141346	35	0.0123	good-DMR
chr1	141395	141396	26	0.0244	good-DMR
chr1	141445	141446	16	0.1023	good-DMR
chr1	141529	141530	31	0.211	good-DMR
chr1	141629	141630	26	0.0184	good-DMR
chr1	141729	141730	40	0.0528	good-DMR
chr1	141829	141830	34	0.0	good-DMR
chr1	141897	141898	31	0.1369	flank-DMR
chr1	141951	141952	30	0.013	flank-DMR
chr1	142019	142020	25	0.1184	flank-DMR
chr1	142123	142124	22	0.2266	flank-DMR
chr1	142157	142158	35	0.0246	flank-DMR
chr1	142203	142204	23	0.6409	non-DMR
chr1	142229	142230	33	0.6154	non-DMR
chr1	142244	142245	32	0.8223	non-DMR
chr1	142272	142273	28	0.8429	non-DMR
chr1	142315	142316	38	0.7559	non-DMR
chr1	142365	142366	26	0.6441	non-DMR
chr1	142380	142381	30	0.5935	non-DMR
chr1	142399	142400	24	0.7918	non-DMR
chr1	142428	142429	24	0.7363	non-DMR
chr1	142478	142479	20	0.6823	non-DMR
chr1	142493	142494	36	0.6812	non-DMR
chr1	142509	142510	31	0.8666	non-DMR
chr1	142531	142532	31	0.6734	non-DMR
chr1	142546	142547	34	0.6448	non-DMR
chr1	142561	142562	24	0.6861	non-DMR
chr1	142611	142612	28	0.8873	non-DMR
chr1	142635	142636	24	0.6652	non-DMR
chr1	142655	142656	38	0.6167	non-DMR
chr1	142670	142671	35	0.593	non-DMR
chr1	142697	142698	37	0.6851	non-DMR
chr1	142718	142719	30	0.6607	non-DMR
chr1	142726	142727	25	0.5332	non-DMR
chr1	142776	142777	29	0.6228	non-DMR
chr1	142865	142866	34	0.8266	non-DMR
chr1	142951	142952	23	0.677	non-DMR
chr1	143051	143052	32	0.7648	non-DMR
chr1	143131	143132	32	0.753	non-DMR
chr1	143231	143232	32	0.7649	non-DMR
chr1	143243	143244	23	0.453	flank-DMR
chr1	143253	143254	30	0.0173	good-DMR
chr1	143295	143296	27	0.1583	good-DMR
chr1	143323	143324	40	0.3205	good-DMR
chr1	143341	143342	30	0.069	good-DMR
chr1	143358	143359	31	0.1125	good-DMR
chr1	143393	143394	32	0.1235	good-DMR
chr1	143440	143441	33	0.2322	good-DMR
chr1	143472	143473	27	0.0743	good-DMR
chr1	143509	143510	31	0.1921	good-DMR
chr1	143551	143552	41	0.1072	good-DMR
chr1	143575	143576	20	0.2037	good-DMR
chr1	143613	143614	39	0.0764	good-DMR
chr1	143652	143653	30	0.0	good-DMR
chr1	143669	143670	29	0.1025	good-DMR
chr1	143702	143703	35	0.1173	good-DMR
chr1	143739	143740	23	0.1579	good-DMR
chr1	143772	143773	19	0.2405	good-DMR
chr1	143872	143873	31	0.0838	good-DMR
chr1	143972	143973	34	0.1522	good-DMR
chr1	144072	144073	37	0.1513	good-DMR
chr1	144172	144173	26	0.0545	good-DMR
chr1	144272	144273	19	0.1977	good-DMR
chr1	144282	144283	28	0.2164	flank-DMR
chr1	144326	144327	31	0.2335	flank-DMR
chr1	144386	144387	36	0.1751	flank-DMR
chr1	144436	144437	27	0.0408	flank-DMR
chr1	144518	144519	30	0.1332	flank-DMR
chr1	144734	144735	27	0.1845	flank-DMR
chr1	144742	144743	20	0.1944	flank-DMR
chr1	144768	144769	24	0.2788	flank-DMR
chr1	144773	144774	29	0.8766	sub-DMR
chr1	144802	144803	27	0.9186	sub-DMR
chr1	144827	144828	29	0.9644	sub-DMR
chr1	144877	144878	28	0.9502	sub-DMR
chr1	144894	144895	28	0.8636	sub-DMR
chr1	144944	144945	33	0.8625	sub-DMR
chr1	144994	144995	29	0.7287	sub-DMR
chr1	145012	145013	33	0.945	sub-DMR
chr1	145027	145028	34	0.7704	sub-DMR
chr1	145062	145063	31	0.9105	sub-DMR
chr1	145093	145094	29	0.8365	sub-DMR
chr1	145143	145144	27	1.0	sub-DMR
chr1	145160	145161	24	0.8656	sub-DMR
chr1	145194	145195	25	0.9101	sub-DMR
chr1	145231	145232	37	0.795	sub-DMR
chr1	145263	145264	20	0.9039	sub-DMR
chr1	145288	145289	29	0.9558	sub-DMR
chr1	145302	145303	33	0.7436	sub-DMR
chr1	145402	145403	24	0.8841	sub-DMR
chr1	145452	145453	39	0.8688	sub-DMR
chr1	145552	145553	27	1.0	sub-DMR
chr1	145626	145627	29	0.7604	sub-DMR
chr1	145676	145677	24	0.9046	sub-DMR
chr1	145728	145729	25	0.8885	sub-DMR
chr1	145820	145821	23	0.764	sub-DMR
chr1	145930	145931	24	0.8192	flank-DMR
chr1	145976	145977	23	0.9175	flank-DMR
chr1	146104	146105	36	0.8803	flank-DMR
chr1	146164	146165	21	0.8749	flank-DMR
chr1	146210	146211	19	0.96	flank-DMR
chr1	146264	146265	31	0.8891	flank-DMR
chr1	146295	146296	25	0.767	non-DMR
chr1	146322	146323	26	0.7465	non-DMR
chr1	146347	146348	35	0.8336	non-DMR
chr1	146385	146386	20	0.4972	non-DMR
chr1	146408	146409	29	0.6744	non-DMR
chr1	146442	146443	30	0.7301	non-DMR
chr1	146471	146472	29	0.858	non-DMR
chr1	146487	146488	34	0.8378	non-DMR
chr1	146537	146538	36	0.8091	non-DMR
chr1	146562	146563	26	0.89	non-DMR
chr1	146599	146600	28	0.8283	non-DMR
chr1	146619	146620	26	0.8462	non-DMR
chr1	146634	146635	23	0.8679	non-DMR
chr1	146684	146685	31	0.736	non-DMR
chr1	146714	146715	34	0.549	non-DMR
chr1	146747	146748	26	0.8764	non-DMR
chr1	146778	146779	28	0.6479	non-DMR
chr1	146827	146828	26	0.7012	non-DMR
chr1	146927	146928	25	0.7131	non-DMR
chr1	147027	147028	35	0.6584	non-DMR
chr1	147097	147098	35	0.7382	non-DMR
chr1	147186	147187	37	0.8358	non-DMR
chr1	147286	147287	29	0.7297	non-DMR
chr1	147370	147371	18	0.7545	flank-DMR
chr1	147409	147410	39	0.6916	non-DMR
chr1	147435	147436	31	0.7929	non-DMR
chr1	147452	147453	24	0.8086	non-DMR
chr1	147480	147481	27	0.9112	non-DMR
chr1	147500	147501	22	0.8146	non-DMR
chr1	147518	147519	24	0.7238	non-DMR
chr1	147568	147569	24	0.915	non-DMR
chr1	147610	147611	31	0.803	non-DMR
chr1	147629	147630	38	0.7594	non-DMR
chr1	147677	147678	29	0.9466	non-DMR
chr1	147712	147713	28	0.8156	non-DMR
chr1	147738	147739	26	0.8436	non-DMR
chr1	147788	147789	34	0.9355	non-DMR
chr1	147823	147824	31	0.7726	non-DMR
chr1	147873	147874	26	0.6718	non-DMR
chr1	147881	147882	26	0.8313	non-DMR
chr1	147981	147982	39	0.8339	non-DMR
chr1	148033	148034	14	0.8438	non-DMR
chr1	148105	148106	31	0.9023	non-DMR
chr1	148205	148206	36	1.0	non-DMR
chr1	148305	148306	29	0.6497	non-DMR
chr1	148333	148334	33	0.8494	flank-DMR
chr1	148389	148390	27	0.7152	flank-DMR
chr1	148399	148400	34	0.572	notable-DMR
chr1	148435	148436	27	0.482	notable-DMR
chr1	148520	148521	35	1.0	notable-DMR
chr1	148552	148553	37	0.7517	notable-DMR
chr1	148567	148568	30	0.548	notable-DMR
chr1	148617	148618	33	1.0	notable-DMR
chr1	148666	148667	33	1.0	notable-DMR
chr1	148700	148701	29	1.0	notable-DMR
chr1	148727	148728	34	1.0	notable-DMR
chr1	148749	148750	29	0.6845	notable-DMR
chr1	148793	148794	36	0.9959	notable-DMR
chr1	148808	148809	29	0.7077	notable-DMR
chr1	148844	148845	29	0.6727	notable-DMR
chr1	148855	148856	25	0.663	notable-DMR
chr1	148905	148906	33	0.8684	notable-DMR
chr1	149005	149006	30	0.8756	notable-DMR
chr1	149105	149106	25	1.0	notable-DMR
chr1	149205	149206	31	1.0	notable-DMR
chr1	149305	149306	32	0.8529	notable-DMR
chr1	149361	149362	27	0.5	flank-DMR
chr1	149391	149392	20	1.0	flank-DMR
chr1	149416	149417	24	0.6186	non-DMR
chr1	149466	149467	29	0.7764	non-DMR
chr1	149481	149482	30	0.6334	non-DMR
chr1	149501	149502	24	0.5638	non-DMR
chr1	149532	149533	40	0.568	non-DMR
chr1	149556	149557	28	0.578	non-DMR
chr1	149571	149572	32	0.7804	non-DMR
chr1	149602	149603	30	0.6883	non-DMR
chr1	149617	149618	27	0.6262	non-DMR
chr1	149667	149668	26	0.7807	non-DMR
chr1	149714	149715	32	0.6626	non-DMR
chr1	149733	149734	31	0.7275	non-DMR
chr1	149759	149760	34	0.7026	non-DMR
chr1	149774	149775	27	0.5015	non-DMR
chr1	149824	149825	30	0.7422	non-DMR
chr1	149856	149857	26	0.6397	non-DMR
chr1	149871	149872	24	0.5595	non-DMR
chr1	149896	149897	38	0.5429	non-DMR
chr1	149917	149918	27	0.6258	non-DMR
chr1	150017	150018	27	0.7046	non-DMR
chr1	150117	150118	19	0.7595	non-DMR
chr1	150217	150218	33	0.6645	non-DMR
chr1	150267	150268	32	0.7641	non-DMR
chr1	150367	150368	37	0.5251	non-DMR
chr1	150427	150428	28	0.7993	flank-DMR
chr1	150451	150452	32	0.5856	flank-DMR
chr1	150457	150458	29	0.602	good-DMR
chr1	150481	150482	33	0.684	good-DMR
chr1	150521	150522	29	0.7939	good-DMR
chr1	150550	150551	24	0.8406	good-DMR
chr1	150600	150601	40	0.8315	good-DMR
chr1	150615	150616	33	0.7934	good-DMR
chr1	150631	150632	30	0.9016	good-DMR
chr1	150665	150666	30	0.7579	good-DMR
chr1	150680	150681	32	0.6095	good-DMR
chr1	150695	150696	29	0.7914	good-DMR
chr1	150710	150711	16	0.6675	good-DMR
chr1	150741	150742	29	0.6591	good-DMR
chr1	150764	150765	31	0.6335	good-DMR
chr1	150779	150780	35	0.719	good-DMR
chr1	150811	150812	33	0.6388	good-DMR
chr1	150855	150856	29	0.7504	good-DMR
chr1	150870	150871	33	0.656	good-DMR
chr1	150898	150899	31	0.754	good-DMR
chr1	150931	150932	35	0.8297	good-DMR
chr1	150971	150972	24	0.7007	good-DMR
chr1	150986	150987	30	0.7834	good-DMR
chr1	151004	151005	32	0.7328	good-DMR
chr1	151032	151033	26	0.8134	good-DMR
chr1	151061	151062	35	0.8332	good-DMR
chr1	151099	151100	24	0.7882	good-DMR
chr1	151199	151200	22	0.8219	good-DMR
chr1	151276	151277	23	0.716	good-DMR
chr1	151356	151357	21	0.839	good-DMR
chr1	151439	151440	28	0.8656	good-DMR
chr1	151489	151490	29	0.7644	good-DMR
chr1	151572	151573	36	0.7206	good-DMR
chr1	151672	151673	21	0.7408	good-DMR
chr1	151722	151723	25	0.8203	good-DMR
chr1	151734	151735	26	0.7791	flank-DMR
chr1	151814	151815	36	0.9761	flank-DMR
chr1	151874	151875	25	0.7633	flank-DMR
chr1	151900	151901	27	0.7879	flank-DMR
chr1	151922	151923	28	0.8302	flank-DMR
chr1	151942	151943	24	0.746	flank-DMR
chr1	151950	151951	29	0.7511	flank-DMR
chr1	151962	151963	39	0.6482	flank-DMR
chr1	152104	152105	27	0.8394	flank-DMR
chr1	152124	152125	32	0.7734	flank-DMR
chr1	152158	152159	33	0.0888	non-DMR
chr1	152181	152182	31	0.1038	non-DMR
chr1	152202	152203	35	0.0676	non-DMR
chr1	152229	152230	22	0.153	non-DMR
chr1	152262	152263	33	0.092	non-DMR
chr1	152306	152307	34	0.1004	non-DMR
chr1	152323	152324	33	0.0814	non-DMR
chr1	152352	152353	24	0.0682	non-DMR
chr1	152402	152403	34	0.0	non-DMR
chr1	152427	152428	29	0.0	non-DMR
chr1	152457	152458	39	0.0535	non-DMR
chr1	152476	152477	28	0.0	non-DMR
chr1	152518	152519	28	0.0	non-DMR
chr1	152539	152540	35	0.0256	non-DMR
chr1	152589	152590	27	0.0986	non-DMR
chr1	152612	152613	20	0.1329	non-DMR
chr1	152617	152618	28	0.024	non-DMR
chr1	152717	152718	32	0.0958	non-DMR
chr1	152817	152818	32	0.0384	non-DMR
chr1	152867	152868	37	0.0195	non-DMR
chr1	152967	152968	34	0.0995	non-DMR
chr1	153067	153068	30	0.0279	non-DMR
chr1	153099	153100	35	0.1042	flank-DMR
chr1	153112	153113	30	0.0337	non-DMR
chr1	153139	153140	33	0.2197	non-DMR
chr1	153162	153163	26	0.0517	non-DMR
chr1	153208	153209	36	0.0753	non-DMR
chr1	153240	153241	25	0.0814	non-DMR
chr1	153256	153257	30	0.0575	non-DMR
chr1	153289	153290	26	0.1425	non-DMR
chr1	153313	153314	24	0.0	non-DMR
chr1	153337	153338	26	0.0	non-DMR
chr1	153379	153380	31	0.1577	non-DMR
chr1	153405	153406	22	0.1083	non-DMR
chr1	153437	153438	30	0.0	non-DMR
chr1	153478	153479	28	0.2655	non-DMR
chr1	153508	153509	19	0.1753	non-DMR
